"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0071222","BP","GO:0071222","cellular response to lipopolysaccharide",192,-0.619726413813776,-2.00446271806049,6.83532959772414e-09,2.42981107786924e-06,2.26301026590098e-06,1317,"tags=28%, list=8%, signal=26%","Lilrb4a/Cx3cr1/Cd68/Zc3h12a/Cd180/Cd55/Igtp/Klrk1/Lbp/Cd55b/Cd80/Havcr2/Cd84/Cd86/Spi1/Cxcl10/Ankrd1/Scimp/Stap1/Pdcd1lg2/Il12b/Ccl2/Cxcl13/Ifng/Cxcl9/Cr2/Tnf/Aicda/Nuggc/Tnip3/Ang4/Ltf/Il6/Trem2/Il12a/Il1a/Nlrp3/Raet1a/Cxcl2/Il1b/Nos2/Gbp10/Plscr2/Il36g/Cxcl3/Acod1/Defa35/Defa17/Cxcl5/Cxcl1/Defa40/Defa30/Defa24"
"GO:0002697","BP","GO:0002697","regulation of immune effector process",396,-0.528133183783927,-1.81891932897993,6.54762496484381e-09,2.42981107786924e-06,2.26301026590098e-06,2358,"tags=36%, list=14%, signal=31%","C4bp/Tnfrsf1b/Ptprc/Fcer1g/Crtam/Tnfrsf4/Ripk3/Nfkbid/Tgfb1/H2-D1/Vsir/Cd47/Fcgr3/Fcgr2b/Tbx21/Spn/Cfp/Ffar2/Tlr9/Slc15a4/Il7r/Klrb1f/Tnfsf13/Lgals9/Casp4/H2-T3/Lag3/Itgam/Stxbp1/Fcgr1/Tap1/Il4ra/Sash3/Ighm/B2m/Parp3/Rac2/Card9/Dhx58/Klrc1/Bst2/Itgb2/Sema7a/Was/Laptm5/Fes/Xcl1/Nckap1l/Cd59a/Gata3/Adora2b/Tyrobp/Klrb1/Masp1/Ptafr/Lilrb4a/C4b/Ccr2/Cx3cr1/Cd28/H2-DMb1/Zc3h12a/Il33/Cd55/Ulbp1/C2/Ncf1/Klrk1/Foxp3/Tap2/C6/Twist2/Serpinb9b/Lilrb4b/Spink5/Cd1d2/Cd300a/Cd37/Tnfsf18/Cd27/Lbp/Fgr/Cd55b/Pram1/Siglecg/Fut7/Tlr2/Cd40/Havcr2/H2-Q1/Adora3/Cd84/Vsig4/Cd86/Spi1/Klri1/Pik3r6/Il5/Scimp/Stap1/Cd244a/Ccr7/Slamf8/Mzb1/Il12b/Il18rap/Ccl2/Il17f/Dnase1l3/Pla2g5/Ifng/Il17a/Cr2/Cd22/Tnf/Lta/Slamf1/C3/Blk/Cd74/Il27/Il13ra2/H2-Q4/Il6/Trem2/Slamf6/Il12a/H2-M2/Nlrp3/Fcer2a/Vpreb3/A2m/Klri2/Ighg2b/Il1b/H2-T10/H2-DMb2/H2-Bl/H2-M9/Masp2/Cxcl5/Cxcl1"
"GO:0035821","BP","GO:0035821","modulation of process of another organism",28,-0.889830465787334,-2.20505412717504,7.83344734446299e-09,2.56185061953318e-06,2.38598560378296e-06,913,"tags=64%, list=6%, signal=61%","Camp/Reg3a/Clec7a/Ifng/C3/Ltf/Fcer2a/Klrh1/Reg3g/Nos2/Reg3b/Slpi/Defa35/Defa17/Defa40/S100a9/Defa30/Defa24"
"GO:0032944","BP","GO:0032944","regulation of mononuclear cell proliferation",242,-0.585878533214497,-1.92661148188862,7.79095816499727e-09,2.56185061953318e-06,2.38598560378296e-06,2551,"tags=43%, list=16%, signal=37%","Tlr4/Il12rb1/Mif/Cd274/Jak3/Irf1/Tnfrsf1b/Ctla4/Ptprc/Crtam/Tnfrsf4/Ripk3/Csf1/Tgfb1/Vsir/Icosl/Fcgr2b/Spn/Tlr9/Card11/Bmp4/Il23r/Lgals9/Cd38/Vtcn1/Inpp5d/Rasal3/Ido1/Sash3/Ighm/Lmo1/Igf1/Rac2/Ikzf3/Ccdc88b/Laptm5/Xcl1/Nckap1l/Coro1a/Cd59a/Lrrc32/Tyrobp/Csf1r/Lilrb4a/Btk/Pla2g2f/Ccr2/Cd28/Tnfsf13b/H2-DMb1/Vcam1/Tnfrsf9/Cd55/Cd4/Itgal/Foxp3/Lilrb4b/Tacr1/Cd300a/Cd37/Tnfsf18/Fgf10/Il2ra/Cd55b/Siglecg/Cd80/Cd40/Havcr2/Vsig4/Cd86/Lgals7/Tspan32/Cd209a/Il5/Cd244a/Aif1/Ccr7/Tnfrsf13b/Pdcd1lg2/Mzb1/Gpr183/Il12b/Ifng/Btla/Cd22/Slamf1/Tnfrsf13c/Tarm1/Blk/Cd74/Il27/Gpnmb/Slfn1/H2-Aa/Il6/Il12a/Il1a/Lst1/Cdkn2a/Ighd/Pla2g2d/Mpl/Il1b/H2-DMb2"
"GO:0050670","BP","GO:0050670","regulation of lymphocyte proliferation",238,-0.586794087285128,-1.92946619601772,9.74682681770105e-09,3.06500215621245e-06,2.85459697162953e-06,2551,"tags=43%, list=16%, signal=37%","Tlr4/Il12rb1/Mif/Cd274/Jak3/Irf1/Tnfrsf1b/Ctla4/Ptprc/Crtam/Tnfrsf4/Ripk3/Tgfb1/Vsir/Icosl/Fcgr2b/Spn/Tlr9/Card11/Bmp4/Il23r/Lgals9/Cd38/Vtcn1/Inpp5d/Rasal3/Ido1/Sash3/Ighm/Lmo1/Igf1/Rac2/Ikzf3/Ccdc88b/Laptm5/Xcl1/Nckap1l/Coro1a/Cd59a/Lrrc32/Tyrobp/Lilrb4a/Btk/Pla2g2f/Ccr2/Cd28/Tnfsf13b/H2-DMb1/Vcam1/Tnfrsf9/Cd55/Cd4/Itgal/Foxp3/Lilrb4b/Tacr1/Cd300a/Cd37/Tnfsf18/Fgf10/Il2ra/Cd55b/Siglecg/Cd80/Cd40/Havcr2/Vsig4/Cd86/Lgals7/Tspan32/Cd209a/Il5/Cd244a/Aif1/Ccr7/Tnfrsf13b/Pdcd1lg2/Mzb1/Gpr183/Il12b/Ifng/Btla/Cd22/Slamf1/Tnfrsf13c/Tarm1/Blk/Cd74/Il27/Gpnmb/Slfn1/H2-Aa/Il6/Il12a/Il1a/Lst1/Cdkn2a/Ighd/Pla2g2d/Mpl/Il1b/H2-DMb2"
"GO:0060326","BP","GO:0060326","cell chemotaxis",282,-0.562202051653204,-1.87288286206813,1.23489134743681e-08,3.73943394690494e-06,3.48273060715706e-06,1720,"tags=28%, list=10%, signal=26%","Hgf/Ccr8/Bin2/Ccl7/Tnfaip6/Il16/Dapk2/Rac2/Ccl28/Trpv4/Itgb2/Xcl1/Nckap1l/Coro1a/Cnr2/Csf1r/Ccr2/Cx3cr1/F7/Ccl11/Ccr1/Gpr18/Vcam1/Il34/Spp1/Pla2g7/Gpsm3/Adam8/Tnfsf18/Trpm2/Ccl3/Ccr10/Lbp/Ephb1/Grem1/Tnfsf14/Cxcr4/Spi1/Ccl22/Ccr3/Cxcl10/Cxcl14/Ccl8/Ccr6/Stap1/Aif1/Ccr7/Pgf/Slamf8/Gpr183/Jaml/Ccl2/Tnfsf11/Cxcl13/Ifng/Cxcr5/Ccl24/Cxcl9/Saa2/Slamf1/Ccl20/Cd74/Xcr1/Csf3r/Ccl17/Il12a/Calca/Trem3/Sell/Cxcl2/Saa3/Retnlg/Il1b/Trem1/Cxcl3/Cxcl5/Cxcr2/Cxcl1/S100a9/S100a8"
"GO:0002250","BP","GO:0002250","adaptive immune response",472,-0.504992192362793,-1.75481459036018,1.48600780677335e-08,4.33914279577819e-06,4.04127085496182e-06,2442,"tags=41%, list=15%, signal=36%","Fcamr/Cd274/Jak3/Irf1/Ighv1-69/Ighv7-1/C4bp/Ighv5-2/Tnfrsf1b/Unc93b1/Ctla4/Ptprc/Fcer1g/Ighg2c/Crtam/Ly9/Ripk3/Nfkbid/Icam1/Tgfb1/H2-D1/Vsir/Icosl/Fcgr3/Fcgr2b/Tnfrsf11a/Tbx21/Spn/Slc15a4/Orai1/Il7r/Skap1/Il21r/Il23r/Tnfsf13/Vtcn1/Cracr2a/Inpp5d/H2-T3/Lag3/Bach2/Ighv1-58/Gadd45g/Fcgr1/Pirb/Tap1/Il4ra/Ighv1-5/Fas/Iglc1/Sash3/H2-Eb1/Il18bp/C1qb/Samsn1/Ighm/B2m/Parp3/Iglc2/Tnfrsf17/Myo1g/Ighv6-5/Prf1/C1qa/Card9/Was/Xcl1/Nckap1l/Gata3/Iglv2/Pou2f2/Crlf2/Lilrb4a/C4b/Btk/C1qc/Ccr2/Cx3cr1/Cd28/Tnfsf13b/C1ra/H2-DMb1/Zc3h12a/Ighv5-9/Il33/Clec4a2/Cd55/Cd4/C2/Csf2rb/Klrk1/Foxp3/Tap2/H2-Ab1/Serpinb9b/Lilrb4b/Lax1/Cd1d2/Ighv1-56/Tnfsf18/Batf/Cd55b/Siglecg/Fut7/Igkv5-48/Camk4/Clec4n/Cd40/Pdcd1/Havcr2/H2-Q1/Cd84/Cd86/Lat2/Ighv1-31/Sit1/Rftn1/Ighv10-1/Cd79b/Ccr6/Cd244a/H2-DMa/Klhl6/Irf4/Ccr7/Igha/Tnfrsf13b/Pdcd1lg2/Jchain/Gpr183/Il12b/Il18rap/Ighv9-3/Il17f/Ifng/Serpina3g/H2-Oa/Il17a/Btla/Cr2/Tnf/Lta/Slamf1/Tnfrsf13c/Tarm1/Aicda/C3/Igkc/Cd79a/Cd19/Ighv9-1/Cd74/Ighe/H2-Ob/Il27/Igkv9-129/Il13ra2/H2-Q4/H2-Aa/Il6/Treml4/Trem2/Slamf6/H2-Eb2/Ighv14-3/Il12a/H2-M2/Alox15/Ighd/Nlrp3/Igkv7-33/Fcer2a/Ighv1-84/Igkv4-55/Ighg3/Igkv12-41/Ighg2b/Ighv3-5/Igkv2-112/Il1b/H2-T10/Ighv1-67/Ighv1-62-3/H2-DMb2/Clec4d/H2-Bl/H2-M9/Trem1/Ighv2-7/Masp2/Ighv7-2/C1s2/C1rb"
"GO:0050863","BP","GO:0050863","regulation of T cell activation",349,-0.532586313698122,-1.81651405078734,2.01232212990017e-08,5.67336059795303e-06,5.28389774508088e-06,2435,"tags=35%, list=15%, signal=30%","Cd274/Jak3/Irf1/Tnfrsf1b/Ctla4/Ptprc/Crtam/Ripk3/Nfkbid/Tgfb1/Vsir/Sirpa/Cd47/Cd5/Icosl/Sox12/Tbx21/Spn/Card11/Il7r/Bmp4/Il23r/Lgals9/Vtcn1/Tnfaip8l2/Socs1/Ildr2/Lag3/Mdk/Rasal3/Adora2a/Rhoh/Runx3/Ido1/Il4ra/Fas/Sash3/H2-Eb1/Zbtb16/B2m/Cyp26b1/Lmo1/Igf1/Rac2/Ccdc88b/Il2rg/Laptm5/Xcl1/Nckap1l/Coro1a/Cd59a/Gata3/Lrrc32/Lilrb4a/Pla2g2f/Ccr2/Cd28/Tnfsf13b/Tespa1/H2-DMb1/Zc3h12a/Icos/Vcam1/Tnfrsf9/Cd55/Cd4/Itgal/Foxp3/H2-Ab1/Lilrb4b/Lax1/Cd1d2/Cd300a/Cd37/Adam8/Tnfsf18/Cd27/Il2ra/Cd55b/Sirpb1c/Tnfsf14/Sirpb1a/Cd80/Havcr2/Vsig4/Cd86/Lgals7/Sit1/Tspan32/Pik3r6/Cd209a/Cd244a/H2-DMa/Tigit/Aif1/Ccr7/Sirpb1b/Pdcd1lg2/Il12b/Ccl2/Tnfsf11/Ifng/H2-Oa/Btla/Slamf1/Tnfrsf13c/Tarm1/Cd74/H2-Ob/Il27/Gpnmb/Slfn1/H2-Aa/Il6/H2-Eb2/Il12a/Il1a/Cdkn2a/Pla2g2d/Nlrp3/Il1b/H2-DMb2"
"GO:0006959","BP","GO:0006959","humoral immune response",219,-0.590645495586077,-1.93381982484739,2.27502675804492e-08,6.2002062579251e-06,5.77457669041999e-06,1653,"tags=43%, list=10%, signal=40%","Ighv1-5/Iglc1/C1qb/Ighm/B2m/Iglc2/Ighv6-5/C1qa/Ccl28/Cd59a/Gata3/Tslp/Masp1/Rnase6/C4b/C1qc/Ccr2/C1ra/Ighv5-9/Cd55/C2/C6/Spink5/Ighv1-56/Cd37/Cd55b/Kng2/Camp/Vsig4/Ighv1-31/Ccl22/Ighv10-1/Cxcl10/Cxcl14/Ccl8/Reg3a/H2-DMa/Ccr7/Igha/Jchain/Gpr183/Ighv9-3/Il17f/Cxcl13/Ifng/Il17a/Cxcl9/Cr2/Tnf/Lta/Ccl20/C3/Ang2/Igkc/Ighv9-1/Ighe/Ang4/Ltf/Trem2/Ighv14-3/Ccl17/Ighd/Fcer2a/Ighv1-84/Ighg3/C4a/A2m/Wfdc18/Cxcl2/Ighg2b/Wfdc21/Ighv3-5/Reg3g/Il1b/Mmp7/Reg3b/Ighv1-67/Ighv1-62-3/Slpi/Ighv2-7/Cxcl3/Masp2/Acod1/Defa35/Ighv7-2/Defa17/Cxcl5/Cxcl1/Defa40/S100a9/C1s2/C1rb/Ang3/Defa30/Defa24"
"GO:0042742","BP","GO:0042742","defense response to bacterium",290,-0.552996951306842,-1.85173007691766,3.2236711750437e-08,8.50217275069591e-06,7.91851860110905e-06,1653,"tags=35%, list=10%, signal=32%","Ighv1-5/Iglc1/Ighm/B2m/Iglc2/Ighv6-5/Card9/Sprr2a3/Mpeg1/Myo1f/Tslp/Rnase6/Mapkbp1/Gsdmc3/Gbp9/Oas1g/Ighv5-9/Gbp3/Nlrp1a/Cd4/Ncf1/Igtp/Klrk1/Gbp7/Spink5/Ighv1-56/Lbp/Fgr/Lyz2/Tlr2/Camp/Gsdmc2/Tnfsf8/Havcr2/Ighv1-31/Gsdmc/Ighv10-1/Emilin2/Igha/Slamf8/Iigp1/Jchain/Il12b/Ighv9-3/Il17f/Cxcl13/Ifng/Il17a/Tnf/Lta/Aicda/Ang2/Igkc/Ighv9-1/Ighe/Ang4/Cd209d/Ltf/Trem2/Ighv14-3/Ighd/Gbp4/Nlrp3/Trem3/Ighv1-84/Raet1a/Ighg3/Lyz1/Wfdc18/Ighg2b/Wfdc21/Ighv3-5/Reg3g/Il1b/Mmp7/Nos2/Gbp11/Lcn2/Hp/Mpo/Reg3b/Ighv1-67/Gbp10/Rnase2a/Lpo/Ighv1-62-3/Clec4d/Bpifa2/Clec4e/Slpi/Trem1/Ighv2-7/Defa35/Ighv7-2/Defa17/Cxcl5/Gbp2b/Defa40/Ang3/Defa30/Defa24"
"GO:0002699","BP","GO:0002699","positive regulation of immune effector process",279,-0.555151562359093,-1.8545593418211,5.19634596717909e-08,1.32766639461426e-05,1.23652522126887e-05,2311,"tags=36%, list=14%, signal=32%","Ptprc/Fcer1g/Crtam/Tnfrsf4/Nfkbid/Tgfb1/H2-D1/Fcgr3/Tbx21/Cfp/Ffar2/Tlr9/Tnfsf13/Casp4/H2-T3/Lag3/Itgam/Stxbp1/Fcgr1/Il4ra/Sash3/B2m/Rac2/Card9/Dhx58/Klrc1/Itgb2/Sema7a/Laptm5/Fes/Xcl1/Gata3/Adora2b/Tyrobp/Masp1/Ptafr/Lilrb4a/C4b/Ccr2/Cd28/H2-DMb1/Il33/Cd55/Ulbp1/C2/Klrk1/Foxp3/Tap2/C6/Cd1d2/Cd300a/Cd37/Cd27/Lbp/Fgr/Cd55b/Tlr2/Cd40/H2-Q1/Adora3/Cd84/Cd86/Spi1/Klri1/Il5/Scimp/Stap1/Cd244a/Ccr7/Mzb1/Il12b/Il18rap/Ccl2/Il17f/Pla2g5/Ifng/Il17a/Tnf/Lta/Slamf1/C3/Blk/Cd74/Il13ra2/H2-Q4/Il6/Trem2/Slamf6/Il12a/H2-M2/Nlrp3/Fcer2a/Klri2/Ighg2b/Il1b/H2-T10/H2-DMb2/H2-Bl/H2-M9/Masp2/Cxcl1"
"GO:0005125","MF","GO:0005125","cytokine activity",156,-0.628034754674805,-1.99805684648135,5.85315958993279e-08,1.45016463052395e-05,1.3506142415813e-05,1648,"tags=43%, list=10%, signal=39%","Wnt4/Ccl7/Il16/Gdf5/Sectm1a/Ccl28/Xcl1/Tslp/Crlf2/Gdf3/Tnfsf13b/Ccl11/Lif/Il33/Il34/Spp1/Il1rn/Thpo/Tnfsf18/Wnt2/Ccl3/Ebi3/Wnt9a/Grem1/Tnfsf14/Wnt3/Tnfsf8/Ccl22/Inhba/Ltb/Cxcl10/Cxcl14/Ccl8/Il5/Wnt16/Il12b/Ccl2/Il17f/Tnfsf11/Cxcl13/Ifng/Il17a/Tnfsf10/Ccl24/Cxcl9/Tnf/Lta/Ccl20/Il22/Flt3l/Il27/Il11/Timp1/Il6/Wnt10a/Ccl17/Il12a/Il1a/Cxcl2/Osm/Il1b/Csf2/Csf3/Il36g/Cxcl3/Cxcl5/Cxcl1"
"GO:1990266","BP","GO:1990266","neutrophil migration",121,-0.667053993999193,-2.06245753577267,6.49264828912808e-08,1.5612909532915e-05,1.45411200382516e-05,1586,"tags=36%, list=10%, signal=33%","Ccl7/Tnfaip6/Dapk2/Rac2/Itgb2/Xcl1/Nckap1l/Myo1f/Ccl11/Spp1/Adam8/Ccl3/Lbp/Fut7/Tlr2/Ccl22/Cxcl10/Ccl8/Ccr7/Slamf8/Jaml/Ccl2/Cxcl13/Ifng/Ccl24/Cxcl9/Ccl20/Cd74/Prtn3/Csf3r/Ccl17/Il1a/Trem3/Sell/Cxcl2/Il1b/Trem1/Gp2/Cxcl3/Cxcl5/Cxcr2/Cxcl1/S100a9/S100a8"
"GO:1903037","BP","GO:1903037","regulation of leukocyte cell-cell adhesion",345,-0.53034971440878,-1.80691461042905,6.87400495653627e-08,1.60576755784687e-05,1.49553539415288e-05,2435,"tags=37%, list=15%, signal=32%","Cd274/Jak3/Irf1/Cxcl12/Ctla4/Ptprc/Crtam/Nfkbid/Icam1/Tgfb1/Vsir/Sirpa/Cd47/Cd5/Icosl/Sox12/Tbx21/Spn/Card11/Il7r/Skap1/Bmp4/Il23r/Lgals9/Vtcn1/Tnfaip8l2/Socs1/Ildr2/Lag3/Mdk/Ets1/Rasal3/Chst4/Adora2a/Rhoh/Gcnt1/Runx3/Ido1/Il4ra/Sash3/H2-Eb1/Zbtb16/B2m/Igf1/Ccl28/Ccdc88b/Itgb2/Il2rg/Laptm5/Xcl1/Nckap1l/Coro1a/Cd59a/Gata3/Lrrc32/Ptafr/Lilrb4a/Pla2g2f/Ccr2/Cd28/Tnfsf13b/Tespa1/H2-DMb1/Zc3h12a/Has2/Icos/Vcam1/Cd55/Cd4/Itgal/Foxp3/H2-Ab1/Lilrb4b/Lax1/Cd1d2/Cd300a/Cd37/Adam8/Selp/Tnfsf18/Cd27/Il2ra/Cd55b/Fut7/Sirpb1c/Tnfsf14/Sirpb1a/Fut9/Cd80/Havcr2/Vsig4/Cd86/Lgals7/Tspan32/Pik3r6/Cd244a/H2-DMa/Tigit/Aif1/Ccr7/Sirpb1b/Pdcd1lg2/Il12b/Ccl2/Tnfsf11/Ifng/H2-Oa/Sele/Btla/Tnf/Slamf1/Tnfrsf13c/Tarm1/Cd74/H2-Ob/Gpnmb/Slfn1/H2-Aa/Il6/H2-Eb2/Il12a/Il1a/Cdkn2a/Pla2g2d/Nlrp3/Il1b/H2-DMb2"
"GO:0031640","BP","GO:0031640","killing of cells of another organism",45,-0.807512929264467,-2.15373804455114,7.9121095611572e-08,1.79692799366726e-05,1.67357311594769e-05,953,"tags=51%, list=6%, signal=48%","Lyz2/Kng2/Ccl22/Cxcl10/Cxcl14/Ccl8/Clec7a/Cxcl13/Ifng/Cxcl9/Ccl20/C3/Ltf/Ccl17/Fcer2a/Klrh1/Lyz1/Nos2/Defa35/Defa17/Defa40/Defa30/Defa24"
"GO:0051702","BP","GO:0051702","biological process involved in interaction with symbiont",91,-0.707899010733227,-2.08894286203887,1.00816806547207e-07,2.22777894683774e-05,2.07484716518491e-05,1496,"tags=24%, list=9%, signal=22%","Card9/Apoe/Csf1r/Cx3cr1/Zc3h12a/Ncf1/Camp/Ccl8/Reg3a/Ifng/Ptx3/Ltf/Trem3/Reg3g/Reg3b/Trem1/Defa35/Cxcl5/Cxcl1/Defa40/Defa30/Defa24"
"GO:0071621","BP","GO:0071621","granulocyte chemotaxis",119,-0.659590858935463,-2.03265891844147,1.15425958089765e-07,2.48348061405768e-05,2.31299551474061e-05,1586,"tags=35%, list=10%, signal=32%","Ccl7/Tnfaip6/Dapk2/Rac2/Trpv4/Itgb2/Xcl1/Nckap1l/Csf1r/Ccl11/Il34/Spp1/Tnfsf18/Ccl3/Lbp/Ccl22/Ccr3/Cxcl10/Ccl8/Ccr7/Jaml/Ccl2/Cxcl13/Ifng/Ccl24/Cxcl9/Slamf1/Ccl20/Cd74/Csf3r/Ccl17/Trem3/Sell/Cxcl2/Il1b/Trem1/Cxcl3/Cxcl5/Cxcr2/Cxcl1/S100a9/S100a8"
"GO:0002366","BP","GO:0002366","leukocyte activation involved in immune response",263,-0.545927557852477,-1.81544402767627,1.48598271985977e-07,3.11522941476243e-05,2.90137624708922e-05,2884,"tags=35%, list=18%, signal=30%","Nkx2-3/Grn/Enpp3/Ptpn6/Hmox1/H2-M3/Rasgrp1/Chga/Sbno2/Tlr4/Dock10/Clnk/Jak3/Irf1/Ptprc/Fcer1g/Ly9/Nfkbid/Irf8/Icam1/Tgfb1/Icosl/Tbx21/Spn/Slc15a4/Tnfsf13/Lgals9/Cracr2a/Mdk/Gadd45g/Itgam/Stxbp1/Milr1/Il4ra/Parp3/Lcp1/Dock2/Rac2/Klrc1/Itgb2/Grp/Fes/Nckap1l/Coro1a/Gata3/Adora2b/Myo1f/Tyrobp/Ptafr/Lilrb4a/Ccr2/Cd28/H2-DMb1/Zc3h12a/Cd180/Il33/Itgal/Foxp3/Cd300a/Tnfsf18/Batf/Lbp/Fgr/Pram1/Cd40/Havcr2/Adora3/Cd84/Lat2/Spi1/Ccr6/Cd244a/Irf4/Ccr7/Gpr183/Il12b/Dnase1l3/Ifng/Slamf1/Aicda/Cd19/Blk/Cd74/Il27/Il13ra2/Il6/Trem2/Slamf6/Pou2af1/Nlrp3/H2-DMb2/Clec4d/Clec4e"
"GO:0030098","BP","GO:0030098","lymphocyte differentiation",410,-0.502446755798187,-1.73351137483996,1.65062314506281e-07,3.37387370850838e-05,3.14226521878535e-05,2312,"tags=28%, list=14%, signal=24%","Jak3/Ccr9/Irf1/Ctla4/Ptprc/Fcer1g/Crtam/Ly9/Ripk3/Nfkbid/Irf8/Nhej1/Tgfb1/Vsir/Sox12/Tbx21/Spn/Tlr9/Gpr89/Card11/Il7r/Sfrp1/Bmp4/Lgals9/Socs1/Cracr2a/Inpp5d/Lag3/Mdk/Jag2/Gadd45g/Rhoh/Runx3/Mafb/Il4ra/Wnt4/Fas/Sash3/Zbtb16/Ighm/B2m/Cyp26b1/Dock2/Ikzf3/Spib/Il2rg/Laptm5/Nckap1l/Gata3/Pou2f2/Lyl1/Lilrb4a/Ikzf1/Btk/Ccr2/Cd28/Tnfsf13b/Tespa1/Zc3h12a/Gpr18/Tnfrsf9/Ntrk1/Cd4/Foxp3/H2-Ab1/Lilrb4b/Adam8/Tnfsf18/Cd27/Batf/Il2ra/Fut7/Scart2/Tnfsf8/Flt3/Runx2/Nfam1/Spi1/Pik3r6/Igkj5/Cd79b/Ccr6/H2-DMa/Irf4/Ccr7/Slamf8/Gpr183/Il12b/Ms4a1/Ifng/H2-Oa/Cr2/Slamf1/Flt3l/Igkc/Cd79a/Cd19/Cd74/Ighe/Il27/H2-Aa/Il6/Slamf6/Pou2af1/Il12a/Il1a/Cdkn2a/Bcl2a1d/Pla2g2d/Nlrp3/Il1b/Clec4d/Clec4e"
"GO:0050829","BP","GO:0050829","defense response to Gram-negative bacterium",69,-0.729433680617582,-2.06223799818131,2.46994819780728e-07,4.92543816226154e-05,4.58731842437429e-05,1612,"tags=41%, list=10%, signal=37%","Ighm/B2m/Mpeg1/Tslp/Rnase6/Cd4/Igtp/Lbp/Lyz2/Camp/Iigp1/Il12b/Il17f/Il17a/Ltf/Trem2/Trem3/Lyz1/Reg3g/Mmp7/Reg3b/Trem1/Defa35/Defa17/Cxcl5/Defa40/Defa30/Defa24"
"GO:0001819","BP","GO:0001819","positive regulation of cytokine production",473,-0.480545790081132,-1.66866161236504,2.85513002673388e-07,5.55798645204195e-05,5.17644376275511e-05,2551,"tags=33%, list=16%, signal=29%","Tlr4/Hpse/Lum/Il12rb1/Rab7b/Clnk/Mif/Cyp2j6/Cd274/Irf1/Ceacam20/Slc7a5/Ccl4/F2r/Unc93b1/Ptprc/Fcer1g/Crtam/Ly9/Irf8/Serpinf2/Tgfb1/Isg15/Oas1c/Oas1a/Icosl/Fcgr3/Tbx21/Spn/Ffar2/Ptgs2/Tlr9/Card11/Oas2/Nmb/Il23r/Lgals9/Vtcn1/Casp4/Usp50/Mdk/Mapk13/Tbc1d23/Il17c/Hgf/Ido1/Sulf1/Il4ra/Sash3/B2m/Alox8/Nlrp9b/Irf5/Il16/Trpv4/Card9/Ccdc88b/Dhx58/Sema7a/Laptm5/Xcl1/Gata3/Adora2b/Pou2f2/Tyrobp/Tslp/Csf1r/Crlf2/Trim15/Mefv/Ptafr/Cd2/Ccr2/Cd28/Oas1g/Tlr8/Il33/Nmbr/Nlrp1a/Cd55/Ulbp1/Clec9a/Klrk1/Foxp3/Gbp5/Lilra5/Cd1d2/Gpsm3/Adam8/Sting1/Ccl3/Cd27/Batf/Clu/Lbp/Rab2b/Fgr/Cd55b/Cd300c2/Tlr2/Camp/Clec4n/Flt3/Cd40/Havcr2/Nfam1/Cd84/Tnfrsf8/Rftn1/Ltb/Scimp/Cd244a/Chil6/Cyp1b1/Irf4/Tigit/Aif1/Ccr7/Il12b/Clec7a/Ccl2/Il17f/Ifng/Il17a/Tlr6/Saa2/Tnf/Lta/Slamf1/Tnfrsf13c/Ccl20/Tarm1/C3/Cd74/Clec5a/Il27/Cd209d/Chil1/Il6/Trem2/Slamf6/Pou2af1/Il12a/Il1a/Calca/Mmp12/Ighd/Nlrp3/Klrh1/Cd209b/Osm/Il1b/Nos2/Csf2/Dlk1/Mmp8/Clec4e/Il36g"
"GO:0009620","BP","GO:0009620","response to fungus",58,-0.746748855991149,-2.03866696242158,3.25466514515478e-07,6.18840516901988e-05,5.76358571849441e-05,1496,"tags=45%, list=9%, signal=41%","Card9/Tslp/Clec4a1/Cx3cr1/Clec4a2/Ncf1/Tlr2/Camp/Clec4n/Spi1/Scimp/Clec7a/Pla2g5/Il17a/Ptx3/Clec4a4/Ang2/Ang4/Ltf/Klrh1/Cd209b/Mpo/Clec4d/Clec4e/Cxcl1/Ang3"
"GO:0140375","MF","GO:0140375","immune receptor activity",118,-0.64694033622659,-1.99108246307889,3.51405113755331e-07,6.52974593196269e-05,6.08149424140206e-05,2573,"tags=55%, list=16%, signal=47%","Cxcr6/Il27ra/Epor/Ccr5/Ackr3/Csf2rb2/Il15ra/Ifngr2/Gfra2/Il12rb1/Ccr9/Fcer1g/Lifr/Cmklr1/Fcgr3/Fcgr2b/Il10ra/Il7r/Il22ra2/Il21r/Il23r/Pigr/Pira2/Il3ra/Fcgr1/Pirb/Ccr8/Il4ra/H2-Eb1/Klrc1/Il2rg/Crlf2/Ccr2/Cx3cr1/Ccr1/Il20ra/Il5ra/Cd4/Csf2rb/Klrk1/Lilra5/Gpr75/Ccr10/Ebi3/Il2ra/Cxcr4/Flt3/Ccr3/Ccr6/Ccr7/Fpr1/Il12b/Il18rap/Cxcr5/Cr2/Cd74/Il13ra2/Xcr1/Csf3r/H2-Eb2/Il1r2/Lilra6/Mpl/Fpr2/Cxcr2"
